title,price,currency,offer_type,property_type,city,neighborhood,description,contact_info,agency,agency_url,details_url,num_photos,date_added,site,floor,price_per_m2,ref_no,area
"продава Тристаен апартамент, 114 м2",262522,EUR,продава,тристаен,София,Хладилника,"БЕЗ КОМИСИОН ОТ КУПУВАЧА! ЕРА Голд Ви представя апартамент с 2 спални в малка бутикова сграда на метри от метростанция Витоша и мол Парадайс, район Лозенец.Апартаментът се състои от...",,ЕРА Голд,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/tristaen/5962479/?sid=h892j0&page=4,8.0,2025-01-08 09:36:44.245431,imoti.net,Етаж:,Цена на /м2/:2 303EUR,, 114 м2
"продава Тристаен апартамент, 132 м2",264000,EUR,продава,тристаен,София,Хладилника,"Представяме тристаен апартамент за продажба, в нова сграда на топ локация на 300 метра от Paradise Center.Районът предлага множество удобства - метростанция ""Витоша"", мол,...",,SUPRIMMO,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/tristaen/6008144/?sid=h892j0&page=4,10.0,2025-01-08 09:36:44.245883,imoti.net,Етаж:  от 5,Цена на /м2/:2 000EUR,, 132 м2
"продава Тристаен апартамент, 119 м2",264286,EUR,продава,тристаен,София,Хладилника,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша.Апартамент №7 е просторен 3-стаен...,,Явлена София,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5870477/?sid=h892j0&page=4,8.0,2025-01-08 09:36:44.246386,imoti.net,Етаж: 2 от 6,Цена на /м2/:2 221EUR,, 119 м2
"продава Тристаен апартамент, 133 м2",264440,EUR,продава,тристаен,София,Хладилника,"АКТ 16! ЛУКСОЗНИ ОБЩИ ЧАСТИ! ???? Революшън Естейт Ви представя уникален тристаен апартамент, намиращ се на отлична локация  в ж.к. Хладилника.Основни характеристики на имота:...",,Революшън Сейлс,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5881851/?sid=h892j0&page=4,10.0,2025-01-08 09:36:44.246841,imoti.net,Етаж: 4 от 6,Цена на /м2/:1 988EUR,, 133 м2
"продава Двустаен апартамент, 83 м2",265600,EUR,продава,двустаен,София,Изток,"Unique estates представя за продажба уютен апартамент с една спалня, разположен в престижния квартал ""Изток"". Имотът се намира в тиха и зелена зона, с лесен достъп до...",,ЮНИК ЕСТЕЙТС,,https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5939907/?sid=h892j0&page=4,6.0,2025-01-08 09:36:44.247354,imoti.net,Етаж: 5 от 8,Цена на /м2/:3 200EUR,, 83 м2
"продава Тристаен апартамент, 114 м2",265841,EUR,продава,тристаен,София,Хладилника,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №11 е просторен 3-стаен...,,Явлена София,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5870480/?sid=h892j0&page=4,7.0,2025-01-08 09:36:44.247853,imoti.net,Етаж: 4 от 6,Цена на /м2/:2 332EUR,, 114 м2
"продава Четиристаен апартамент, 133 м2",266000,EUR,продава,четиристаен,София,Хладилника,"Брокер София предлага за продажба нов апартамент до мол Парадайс!Нова сграда с Акт 16 от 2023г.Качествено, луксозно строителство.Възможност за закупуване на паркомясто в...",,Брокер София,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/chetiristaen/5973242/?sid=h892j0&page=4,6.0,2025-01-08 09:36:44.248308,imoti.net,Етаж: 5 от 6,Цена на /м2/:2 000EUR,, 133 м2
"продава Тристаен апартамент, 114 м2",268229,EUR,продава,тристаен,София,Хладилника,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №12 е просторен 3-стаен...,,Явлена София,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5876946/?sid=h892j0&page=4,7.0,2025-01-08 09:36:44.248808,imoti.net,Етаж: 4 от 6,Цена на /м2/:2 353EUR,, 114 м2
"продава Тристаен апартамент, 90 м2",269000,EUR,продава,тристаен,София,Оборище,"Агенция Релард Естейтс предлага обзаведен тристаен апартамент в тухлена сграда, предлагаща комфорт и стил в едно.Със своите две спални, всекидневна, кухня, баня с тоалетна,...",,Релард Естейтс,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/5966212/?sid=h892j0&page=4,11.0,2025-01-08 09:36:44.249255,imoti.net,Етаж: 2 от 6,Цена на /м2/:2 989EUR,, 90 м2
"продава Тристаен апартамент, 68 м2",270000,EUR,продава,тристаен,София,Оборище,"Титан Пропъртис има удоволствието да Ви представи тристаен апартамент в ж.к. Оборище. В близост са разположени спирки на градски транспорт, търговски обекти, детски ясли, детски градини, училища,...",,Титан Пропъртис,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6013585/?sid=h892j0&page=4,11.0,2025-01-08 09:36:44.249702,imoti.net,Етаж: 5 от 6,Цена на /м2/:3 971EUR,, 68 м2
