price_text,title,location,description,details_url,photos_text,contact_info,agency_name,agency_url,search_url,scraped_at
153 898.86 €301 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Септемврийци, област Монтана","Нива, кат. 3, с Аренден договор до 30.10.2026 г. и рента 33 €/год., 86 дка, БИЛД 2015 предлага за продажба земеделска земя, категория 3, с общ размер на 86 дка на един собствен ..., тел.: 0888808590",//www.imot.bg/obiava-1s175975652831082-prodava-zemedelska-zemya-oblast-montana-s-septemvriytsi,Повече детайли,0888808590,БИЛД 2015 - НЕДВИЖИМИ ИМОТИ,//bild2015.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:19.395887
15 338.76 €30 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Стубел, област Монтана","Нива, кат. 3, 10 дка, Продавам плодородна земеделска земя. Обработваема! В село Стубел, обл. Монтана. Категория на земята: ..., тел.: 0887441443",//www.imot.bg/obiava-1s175396581371991-prodava-zemedelska-zemya-oblast-montana-s-stubel,Повече детайли,0887441443,ОАНИТ - ОФИС КОНСУЛТ,//konsult.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:19.396720
11 900 €23 274.38 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Велинград, област Пазарджик","Нива, кат. 3, 1 дка, Предлагаме земеделска земя (1 271 кв.м.) намираща се в местност Тудора/Потока, околовръстен път, пос ..., тел.: 0877498987",//www.imot.bg/obiava-1s165415671232757-prodava-zemedelska-zemya-oblast-pazardzhik-gr-velingrad,Повече детайлии 3 снимки,0877498987,ПЕТРОВ ЕСТЕЙТ,//petrovestate.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:19.397568
,"Тръмп предупреди Европа: Те не знаят какво е ""търговска базука"", мерките им ще имат обратен ефект",,преди час  и 55 минути,https://fakti.bg/world/1028846-tramp-predupredi-evropa-te-ne-znaat-kakvo-e-targovska-bazuka-merkite-im-shte-imat-obraten-efekt,,,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:19.398114
20 000 €39 116.60 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Велинград, област Пазарджик","Нива, кат. 2, 1 дка, Земеделска земя, разположена в непосредствена близост до гр.Велинград, посока - с.Драгиново. С възмо ..., тел.: 0888121793",//www.imot.bg/obiava-1s170723027117851-prodava-zemedelska-zemya-oblast-pazardzhik-gr-velingrad,Повече детайли,0888121793,ИНФОИНВЕСТ,//investreni.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.221625
35 000 €68 454.05 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Велинград, област Пазарджик","Зеленчукова градина, кат. 3, 1 дка, Каменица, Нива Велинград Каменица. Имота е разположен до гора, с излаз на вода, в местността Осово бръдце. Въз ..., тел.: 0883779033",//www.imot.bg/obiava-1s171584997049672-prodava-zemedelska-zemya-oblast-pazardzhik-gr-velingrad-kamenitsa,Повече детайлии 3 снимки,0883779033,БОТАК,//botak.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.222482
35 000 €68 454.05 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Велинград, област Пазарджик","Ливада, кат. 3, 1 дка, Биволично дере, Ливада до главен път град Велинград. Имота е разположен до главен път, над жп линия в местността Бив ..., тел.: 0883779033",//www.imot.bg/obiava-1s171577939688839-prodava-zemedelska-zemya-oblast-pazardzhik-gr-velingrad-bivolichno-dere,Повече детайлии 5 снимки,0883779033,БОТАК,//botak.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.223331
35 000 €68 454.05 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Велинград, област Пазарджик","Ливада, кат. 3, 1 дка, Каменица, Ливада квартал Каменица Велинград. Имота е разположен до гора, с излаз на вода, в местността Осово б ..., тел.: 0883779033",//www.imot.bg/obiava-1s171584509026312-prodava-zemedelska-zemya-oblast-pazardzhik-gr-velingrad-kamenitsa,Повече детайлии 5 снимки,0883779033,БОТАК,//botak.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.224164
90 000 €176 024.70 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Велинград, област Пазарджик","Ливада, кат. 3, 2 дка, Агенция Скай Ларк ви предлага земеделски имот с площ 1493 кв.м. в местност Могилица. До имота има ас ..., тел.: 0876330627",//www.imot.bg/obiava-1s172553931759586-prodava-zemedelska-zemya-oblast-pazardzhik-gr-velingrad,Повече детайлии 3 снимки,0876330627,СКАЙ ЛАРК,//skylark.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.225027
38 346.89 €75 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Пазарджик, област Пазарджик","Нива, кат. 3, 6.8 дка, Продавам 6.800 дка земеделска земя в местност Азмъка, трета категория, на пътя Пазарджик - Пловдив.  ..., тел.: 0887974175",//www.imot.bg/obiava-1s175283503764063-prodava-zemedelska-zemya-oblast-pazardzhik-gr-pazardzhik,Повече детайли,0887974175,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.225897
16 872.63 €33 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Добровница, област Пазарджик","Нива, кат. 3, 11 дка, продава се нива ,с.Добровница-местността Айдарица,11660 кв.м,3 категория, тел.: 0899923148",//www.imot.bg/obiava-1s173736138768295-prodava-zemedelska-zemya-oblast-pazardzhik-s-dobrovnitsa,Повече детайли,0899923148,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.226758
33 200 €64 933.56 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ивайло, област Пазарджик","Нива, кат. 3, 3.32 дка, Предлагаме за продажба земеделска земя на трета линия от главния път за магистрала Тракия срещу отби ..., тел.: 0883399709",//www.imot.bg/obiava-1s172776597456851-prodava-zemedelska-zemya-oblast-pazardzhik-s-ivaylo,Повече детайли,0883399709,ИГНАТОВ ИМОТИ,//ignatovimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.227588
47 500 €92 901.93 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ивайло, област Пазарджик","Нива, кат. 3, 3.65 дка, местност 'Бръждовица', Алегра Имоти предлага на Вашето внимание земеделска земя (категория 3) в землището на село Ивайло, м ..., тел.: 0893 333 250",//www.imot.bg/obiava-1s174195659906458-prodava-zemedelska-zemya-oblast-pazardzhik-s-ivaylo-mestnost-brazhdovitsa,Повече детайли,0893 333 250,АЛЕГРА ИМОТИ,//alegraimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.228420
50 050 €97 889.29 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ивайло, област Пазарджик","Нива, кат. 3, 3.85 дка, местност 'Бръждовица', Алегра Имоти предлага на Вашето внимание земеделска земя (категория 3) в землището на село Ивайло, м ..., тел.: 0893 333 250",//www.imot.bg/obiava-1s174195736277732-prodava-zemedelska-zemya-oblast-pazardzhik-s-ivaylo-mestnost-brazhdovitsa,Повече детайли,0893 333 250,АЛЕГРА ИМОТИ,//alegraimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.229248
65 500 €128 106.87 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ивайло, област Пазарджик","Нива, кат. 3, 5.01 дка, местност 'Бръждовица', Алегра Имоти предлага на Вашето внимание земеделска земя (категория 3) в землището на село Ивайло, м ..., тел.: 0893 333 250",//www.imot.bg/obiava-1s174195760773626-prodava-zemedelska-zemya-oblast-pazardzhik-s-ivaylo-mestnost-brazhdovitsa,Повече детайли,0893 333 250,АЛЕГРА ИМОТИ,//alegraimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.230067
81 600 €159 595.73 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ивайло, област Пазарджик","Нива, кат. 3, 5 дка, Агенция за недвижими имоти 'ДОМ-КО' гр. Пазарджик предлага за продажба земеделска земя с площ от 465 ..., тел.: 0878859505",//www.imot.bg/obiava-1s173884982221744-prodava-zemedelska-zemya-oblast-pazardzhik-s-ivaylo,Повече детайли,0878859505,ДОМ-КО,//dom-ko.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.230897
112 484.21 €220 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ивайло, област Пазарджик","Нива, кат. 3, 8.983 дка, Алегра Имоти предлага на Вашето внимание земеделска земя в село Ивайло, на границата на регулацията. ..., тел.: 0893 333 250",//www.imot.bg/obiava-1s169357856210554-prodava-zemedelska-zemya-oblast-pazardzhik-s-ivaylo,Повече детайлии 5 снимки,0893 333 250,АЛЕГРА ИМОТИ,//alegraimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.231735
500 000 €977 915.00 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ивайло, област Пазарджик","Нива, кат. 3, 21 дка, Ивайло, Продавам 21 декара земеделска земя. Намира се на асфалтиран път, на изхода на с. Ивайло на път за ма ..., тел.: 0876524928",//www.imot.bg/obiava-1s175630186634346-prodava-zemedelska-zemya-oblast-pazardzhik-s-ivaylo-ivaylo,Повече детайли,0876524928,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.232639
517 725 €1 012 582.09 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ивайло, област Пазарджик","Нива, кат. 1, 21 дка, Продава се земеделска земя 20 709 кв.м. в землището на с.Ивайло. Имота се намира в непосредствена бл ..., тел.: 0889 962 066",//www.imot.bg/obiava-1s163653945703364-prodava-zemedelska-zemya-oblast-pazardzhik-s-ivaylo,Повече детайлии 4 снимки,0889 962 066,АДРЕС НЕДВИЖИМИ ИМОТИ - КАНТОРА ПАЗАРДЖИК,//address_pz.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.233472
22 497 €44 000.31 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Мокрище, област Пазарджик","Нива, кат. 3, 9 дка, Агенция за недвижими имоти ДОМ-КО предлага за продажба земеделска земя с начин на трайно ползване -  ..., тел.: 0878859505",//www.imot.bg/obiava-1s156318967083098-prodava-zemedelska-zemya-oblast-pazardzhik-s-mokrishte,Повече детайли,0878859505,ДОМ-КО,//dom-ko.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.234295
409 033 €799 999.01 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Мокрище, област Пазарджик","Овощна градина, кат. 3, 24.249 дка, 🏡 Алегра Имоти предлага на Вашето внимание земеделска земя в землището на с. Мокрище, местно ..., тел.: 0893 333 250",//www.imot.bg/obiava-1s176175101977625-prodava-zemedelska-zemya-oblast-pazardzhik-s-mokrishte,Повече детайли,0893 333 250,АЛЕГРА ИМОТИ,//alegraimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.235120
60 000 €117 349.80 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Сарая, област Пазарджик","Нива, кат. 3, 7.075 дка, Продаваме земеделска зема на близко разстояние от АМ Тракия. Нивата се намира в местността Каратопра ..., тел.: 0899691944",//www.imot.bg/obiava-1s171291235378204-prodava-zemedelska-zemya-oblast-pazardzhik-s-saraya,Повече детайли,0899691944,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.235980
18 000 €35 204.94 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Синитово, област Пазарджик","Овощна градина, кат. 3, 4.299 дка, м. СТРЕНЧОВИЦА, Предлагаме Ви плододаваща орехова овощна градина в землището на село Синитово. Удобен достъп по асфа ..., тел.: 0886800744",//www.imot.bg/obiava-1s169088470126779-prodava-zemedelska-zemya-oblast-pazardzhik-s-sinitovo-m-strenchovitsa,Повече детайлии 17 снимки,0886800744,ФАЙВ АР ЕООД,//fiver.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.236824
310 000 €606 307.30 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Дивотино, област Перник","Нива, кат. 1, 16 дка, кв. Проучване, B.U.PROPERTY Ви предлагами огромни терини земя единият с лице на асфалтов път от  16 000 кв.м земеде ..., тел.: 0899841376",//www.imot.bg/obiava-1s169631760337572-prodava-zemedelska-zemya-oblast-pernik-s-divotino-kv-prouchvane,Повече детайли,0899841376,БИ Ю ПРОПЪРТИ,//bu_property.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.237658
7 772 €15 200.71 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Дрен, област Перник","Нива, кат. 3, 3.029 дка, Продава земеделска земя в землището на с.Дрен с площ от 3029кв.м,НТП-нива,III категория.Имотът е с л ..., тел.: 0889/306603",//www.imot.bg/obiava-1s168837406371537-prodava-zemedelska-zemya-oblast-pernik-s-dren,Повече детайли,0889/306603,СИМЕОН Д ООД- РЕГИОНАЛНА БРОКЕРСКА ВЕРИГА,//simeond.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.238492
16 000 €31 293.28 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Забел, област Перник","Нива, кат. 1, 8 дка, Продавам 8 декара земеделска земя. Да ми звънят само хора с реални финансови възможности, да заплатя ..., тел.: 0887370711",//www.imot.bg/obiava-1s176777922672883-prodava-zemedelska-zemya-oblast-pernik-s-zabel,Повече детайли,0887370711,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.239360
190 000 €371 607.70 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Кладница, област Перник","Гори и храсти в земеделска земя, кат. 1, 4 дка, Продава се от собственик 3,8дка иглолистна гора в землището на с.Кладница ,общ.Перник ,граничеща с ж ..., тел.: 0894416188",//www.imot.bg/obiava-1s172173137880310-prodava-zemedelska-zemya-oblast-pernik-s-kladnitsa,Повече детайлии 3 снимки,0894416188,ЕЛИОН,//eliyon.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.240180
70 000 €136 908.10 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Радибош, област Перник","Нива, кат. 3, 3.5 дка, Продава в село Радибош 3500 кв.м нива 3-та категория, на първа линия до язовир 'Пчелина', лице 95 ме ..., тел.: 0889/306603",//www.imot.bg/obiava-1s175032960491175-prodava-zemedelska-zemya-oblast-pernik-s-radibosh,Повече детайли,0889/306603,СИМЕОН Д ООД- РЕГИОНАЛНА БРОКЕРСКА ВЕРИГА,//simeond.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.241072
75 000 €146 687.25 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Радибош, област Перник","Нива, кат. 3, 3.5 дка, До път, До вода, тел.: 0887753238",//www.imot.bg/obiava-1s175095604768809-prodava-zemedelska-zemya-oblast-pernik-s-radibosh,Повече детайлии 5 снимки,0887753238,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.241955
Цена при запитване,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Радибош, област Перник","Нива, кат. 3, 3500 дка, Агенция Бела Ви предлага за продажба 3500кв.м нива в село Радибош разположен  до водата на  язовир П ..., тел.: 0899933263",//www.imot.bg/obiava-1s174439085883508-prodava-zemedelska-zemya-oblast-pernik-s-radibosh,Повече детайлии 5 снимки,0899933263,БЕЛА ВИ,//belavi.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.242787
210 000 €410 724.30 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Студена, област Перник","Ливада, кат. 3, 7 дка, РЕАЛНА ОФЕРТА!!! НА ВНИМАНИЕТО ВИ ПРЕДЛАГАМЕ ЗЕМЕДЕЛСКА ЗЕМЯ РАВНА 7000кв.м, В НЕПОСРЕДСТВЕНА БЛИЗОС ..., тел.: 0878414123",//www.imot.bg/obiava-1s168934860560961-prodava-zemedelska-zemya-oblast-pernik-s-studena,Повече детайли,0878414123,ЕЛИТ-КОМЕРС-122,//elitkomers122.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.243625
315 000 €616 086.45 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Бреница, област Плевен","Нива, кат. 3, 150 дка, 12бр. Ниви  с обща площ 150 дка. 3 категориия, земята се дава под аренда и се обработва но няма дого ..., тел.: 0886457145",//www.imot.bg/obiava-1s173453764311556-prodava-zemedelska-zemya-oblast-pleven-s-brenitsa,Повече детайли,0886457145,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.244493
6 997 428 €13 685 779.61 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Вълчитрън, област Плевен","Нива, кат. 3, 7199 дка,  ПРОДАВАМ 6/20 идеални части от нива в с. Вълчитрън, общ. Пордим Продавам 6/20 идеални части от позе ..., тел.: 0879267832",//www.imot.bg/obiava-1s176839581970362-prodava-zemedelska-zemya-oblast-pleven-s-valchitran,Повече детайли,0879267832,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.245355
125 000 €244 478.75 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Гривица, област Плевен","Нива, кат. 3, 16 дка, Намира се в района на мотел Гривица,с голямо лице 102м на пътя ПЛЕВЕН- РУСЕ,16 декара., тел.: 064/805909",//www.imot.bg/obiava-1s129551420280220-prodava-zemedelska-zemya-oblast-pleven-s-grivitsa,Повече детайли,064/805909,ЕЛПИДА 7 ООД,//elpida_7.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.246177
17 000 €33 249.11 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Девенци, област Плевен","Нива, кат. 3, с Аренден договор до 01.10.2024 г. и рента 245 €/год., 8 дка, Продавам земеделска обработваема земя 6,700дк. 3-та категория и още 1,600 дк. лозе -земеделска земя  ..., тел.: 02/9547475",//www.imot.bg/obiava-1s153599956249854-prodava-zemedelska-zemya-oblast-pleven-s-deventsi,Повече детайли,02/9547475,РИКОМ КОНСУЛТ,//rikomkonsult.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.247016
3 900 000 €7 627 737.00 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Обнова, област Плевен","Нива, кат. 3, 4000 дка, ПРОДАВАМ 1/6 идеални части от три земеделски имота в с. Обнова, общ. Левски  ВИКО ГРУПС  ЕООД предла ..., тел.: 0879267832",//www.imot.bg/obiava-1s176839753543887-prodava-zemedelska-zemya-oblast-pleven-s-obnova,Повече детайли,0879267832,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.247879
75 000 €146 687.25 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Опанец, област Плевен","Нива, кат. 3, 20 дка, ПАРЦЕЛА СЕ НАМИРА ДО РЕКА. ТОВА СА БИВША ФЕРМА ЗА ОТГЛЕЖДАНЕ НА ЖИВОТНИ.., тел.: 064/805909",//www.imot.bg/obiava-1s146901293112196-prodava-zemedelska-zemya-oblast-pleven-s-opanets,Повече детайли,064/805909,ЕЛПИДА 7 ООД,//elpida_7.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.248721
147 000 €287 507.01 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Опанец, област Плевен","Ливада, кат. 3, 21 дка, м. СЕЛИЩЕТО, ТОП ОФЕРТА - ПЪТЯ ЗА ОПАНЕЦ. Многофункционален имот , подходящ за промишлено или друг вид строителст ..., тел.: 0888645880",//www.imot.bg/obiava-1s169832135102587-prodava-zemedelska-zemya-oblast-pleven-s-opanets-m-selishteto,Повече детайли,0888645880,РУБИКОН,//rubikon-bg.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.249563
67 500 €132 018.53 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ореховица, област Плевен","Нива, кат. 3, с Аренден договор до 30.11.2026 г. и рента 3000 €/год., 45 дка, Земята е включена в кооперация. Срока на договора се подновява всяка година. , тел.: 0988928630",//www.imot.bg/obiava-1s176763988797175-prodava-zemedelska-zemya-oblast-pleven-s-orehovitsa,Повече детайли,0988928630,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.250432
22 772 €44 538.16 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ралево, област Плевен","Нива, кат. 3, с Аренден договор до 08.03.2029 г. и рента 25 €/год., 14 дка, 🔔 СТРАХОТНА ИНВЕСТИЦИОННА ВЪЗМОЖНОСТ   КУПИ СЕГА, ПРЕДИ ПОСКЪПВАНЕТО! 🔔  Продава се  ..., тел.: 0888982294",//www.imot.bg/obiava-1s176778382675338-prodava-zemedelska-zemya-oblast-pleven-s-ralevo,Повече детайли,0888982294,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.251294
175 000 €342 270.25 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Телиш, област Плевен","Нива, кат. 3, 14.69 дка, До път, тел.: 0885340979",//www.imot.bg/obiava-1s172802311775329-prodava-zemedelska-zemya-oblast-pleven-s-telish,Повече детайли,0885340979,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.252157
55 679.69 €108 900 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Тотлебен, област Плевен","Нива, кат. 3, 30 дка, Един парцел от 30 дка, равен с правилна форма, граничещ с напоителен канал и път., тел.: 0888886363",//www.imot.bg/obiava-1s172977644187906-prodava-zemedelska-zemya-oblast-pleven-s-totleben,Повече детайли,0888886363,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.253039
56 000 €109 526.48 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ясен, област Плевен","Нива, кат. 3, 14 дка, НАМИРА СЕ ДО ГАРАТА НА с.ЯСЕН., тел.: 064/805909",//www.imot.bg/obiava-1s129551392889577-prodava-zemedelska-zemya-oblast-pleven-s-yasen,Повече детайли,064/805909,ЕЛПИДА 7 ООД,//elpida_7.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.253877
64 830 €126 796.46 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ясен, област Плевен","Нива, кат. 3, 21.61 дка, Продаваната нива е с лице 172м. и дълбочина 125м. на главен път Плевен-София!Имотът е с добри комуни ..., тел.: 0878786988",//www.imot.bg/obiava-1s144918270647545-prodava-zemedelska-zemya-oblast-pleven-s-yasen,Повече детайли,0878786988,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.254749
,Кой бави сключването на мирно споразумение?,,преди 22 часа  и 6 минути,https://fakti.bg/collision/3886-koy-bavi-sklyuchvaneto-na-mirno-sporazumenie-,,,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:21.255307
135 000 €264 037.05 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ясен, област Плевен","Нива, кат. 3, с Аренден договор до 30.12.2024 г. и рента 537 €/год., 15 дка, Имота е на пътя Плевен София,на втора линия.Пред него има друга нива.ЦЕНАТА Е 9000евро. НА ДЕКАР., тел.: 0888000602",//www.imot.bg/obiava-1s171508391696152-prodava-zemedelska-zemya-oblast-pleven-s-yasen,Повече детайли,0888000602,ЕЛПИДА 7 ООД,//elpida_7.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.014127
3 067.75 €6 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 1.152 дка, Нива в местността 'Динкарасъ' с площ 1.152дка, трета категория  , тел.: 0888760288",//www.imot.bg/obiava-1s171516746048969-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайли,0888760288,ИМОТНА ТОЧКА - АСЕНОВГРАД,//propertypoint.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.015053
23 008.13 €45 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 3 дка, кв.Долни воден, Продаваме в гр.Асеновград, обл.Пловдив: Земеделска земя, с площ 2600кв.м, Нива, категория 3-та, подх ..., тел.: 0888647463",//www.imot.bg/obiava-1s176450197578825-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad-kv-dolni-voden,Повече детайли,0888647463,ИМОТ ЕКСПРЕС  99,//imot-ekspres99.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.015912
