title,details_url,location,price_text,property_type_text,area_text,construction_type,year_text,floor_text,description,agency_name,search_url,scraped_at
"Многостаен, София, Оборище, 155 кв.м., 714000 €",/mnogostaen-sofiya-oborishte-155-kv-m-714000-8845361,"Оборище, София",Цена:714 000 €(1 396 462.62 лв.),Многостаен апартамент в Оборище,155 кв.м,Тухла,,8 етаж,"Апартаментът се състои от 3 спални- към две от спалните има прилежаща баня с WC; дневна с трапезария и кухненски бокс -42,00м², 3 бани с WC; входно антре със складово помещение и място за голям гардер..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:07.523837
"Многостаен, София, Оборище, 148 кв.м., 639360 €",/mnogostaen-sofiya-oborishte-148-kv-m-639360-8845359,"Оборище, София",Цена:639 360 €(1 250 479.47 лв.),Многостаен апартамент в Оборище,148 кв.м,Тухла,,7 етаж,"Апартаментът се състои от 3 спални- към две от спалните има прилежаща баня с WC; дневна с трапезария и кухненски бокс -42,00м², 3 бани с WC; входно антре със складово помещение и място за голям гардер..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:07.530036
"Многостаен, София, Оборище, 191 кв.м., 653148 €",/mnogostaen-sofiya-oborishte-191-kv-m-653148-8806136,"Оборище, София",Цена:653 148 €(1 277 446.45 лв.),Многостаен апартамент в Оборище,191 кв.м,Тухла,,4 етаж,"Апартаментът се състои от 3 спални- към две от спалните има прилежаща баня с WC; дневна с трапезария и кухненски бокс -42,00м², 3 бани с WC; входно антре със складово помещение и място за голям гардер..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:07.536909
"Многостаен, София, Оборище, 178 кв.м., 647640 €",/mnogostaen-sofiya-oborishte-178-kv-m-647640-8800353,"Оборище, София",Цена:647 640 €(1 266 673.74 лв.),Многостаен апартамент в Оборище,178 кв.м,Тухла,,6 етаж,"Апартаментът се състои от 3 спални- към две от спалните има прилежаща баня с WC; дневна с трапезария и кухненски бокс -42,00м², 3 бани с WC; входно антре със складово помещение и място за голям гардер..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:07.542676
"Многостаен, София, Оборище, 176 кв.м., 638040 €",/mnogostaen-sofiya-oborishte-176-kv-m-638040-8800347,"Оборище, София",Цена:638 040 €(1 247 897.77 лв.),Многостаен апартамент в Оборище,176 кв.м,Тухла,,3 етаж,"Апартаментът се състои от 3 спални- към две от спалните има прилежаща баня с WC; дневна с трапезария и кухненски бокс -42,00м², 3 бани с WC; входно антре със складово помещение и място за голям гардер..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:07.550210
"3-стаен, София, Оборище, 145 кв.м., 585000 €",/3-staen-sofiya-oborishte-145-kv-m-585000-8781585,"Оборище, София",Цена:585 000 €(1 144 160.55 лв.),Тристаен апартамент в Оборище,145 кв.м,Тухла,,9 етаж,"Апартаментът се състои от 2 спални- към едната от спалните има прилежаща баня с WC и гардеробна; дневна с трапезария и кухненски бокс, 2 бани с WC; мокро помешение; входно антре със складово помещение..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:07.555699
"3-стаен, София, Оборище, 145 кв.м., 566640 €",/3-staen-sofiya-oborishte-145-kv-m-566640-8781583,"Оборище, София",Цена:566 640 €(1 108 251.50 лв.),Тристаен апартамент в Оборище,145 кв.м,Тухла,,7 етаж,"Апартаментът се състои от 2 спални- към едната от спалните има прилежаща баня с WC и гардеробна; дневна с трапезария и кухненски бокс, 2 бани с WC; мокро помешение; входно антре със складово помещение..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:07.560598
"3-стаен, София, Оборище, 134 кв.м., 510360 €",/3-staen-sofiya-oborishte-134-kv-m-510360-8781581,"Оборище, София",Цена:510 360 €(998 177.40 лв.),Тристаен апартамент в Оборище,134 кв.м,Тухла,,6 етаж,"Апартаментът се състои от 2 спални- към едната от спалните има прилежаща баня с WC и гардеробна; дневна с трапезария и кухненски бокс, 2 бани с WC; мокро помешение; входно антре със складово помещение..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:07.565360
"3-стаен, София, Оборище, 149 кв.м., 583080 €",/3-staen-sofiya-oborishte-149-kv-m-583080-8781574,"Оборище, София",Цена:583 080 €(1 140 405.36 лв.),Тристаен апартамент в Оборище,149 кв.м,Тухла,,7 етаж,"Апартаментът се състои от 2 спални- към едната от спалните има прилежаща баня с WC; дневна с трапезария и кухненски бокс, 2 бани с WC; входно антре със складово помещение; тераси. Изложение - Североиз..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:09.435628
"3-стаен, София, Оборище, 132 кв.м., 537300 €",/3-staen-sofiya-oborishte-132-kv-m-537300-8781571,"Оборище, София",Цена:537 300 €(1 050 867.46 лв.),Тристаен апартамент в Оборище,132 кв.м,Тухла,,9 етаж,"Апартаментът се състои от 2 спални- към едната от спалните има прилежаща баня с WC; дневна с трапезария и кухненски бокс, 2 бани с WC; входно антре със складово помещение; тераси. Изложение - Североиз..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:09.442577
"3-стаен, София, Оборище, 135 кв.м., 516240 €",/3-staen-sofiya-oborishte-135-kv-m-516240-8779297,"Оборище, София",Цена:516 240 €(1 009 677.68 лв.),Тристаен апартамент в Оборище,135 кв.м,Тухла,,6 етаж,"Апартаментът се състои от 2 спални- към едната от спалните има прилежаща баня с WC; дневна с трапезария и кухненски бокс, 2 бани с WC; входно антре със складово помещение; тераси. Изложение - Североиз..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:09.448820
"3-стаен, София, Оборище, 143 кв.м., 521640 €",/3-staen-sofiya-oborishte-143-kv-m-521640-8779296,"Оборище, София",Цена:521 640 €(1 020 239.16 лв.),Тристаен апартамент в Оборище,143 кв.м,Тухла,,5 етаж,"Апартаментът се състои от 2 спални- към едната от спалните има прилежаща баня с WC; дневна с трапезария и кухненски бокс, 2 бани с WC; входно антре със складово помещение; тераси. Изложение - Североиз..",Адрес недвижими имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:09.453750
Мезонет с просторна тераса и панорама към града и Витоша,/mezonet-s-prostorna-terasa-i-panorama-kam-grada-i-vitosha-8696187,"Белите Брези, София",Цена:400 000 €(782 332 лв.),Многостаен апартамент в Белите Брези,194 кв.м,Тухла,,7 етаж,"За повече информация свържете се с нас и цитирайте референтния номер на имота. Моля, кажете, че сте видeли обявата в този сайт. 
Референтен номер: SOF-111772 

Представяме мезонет за продажба, разполо..",SUPRIMMO,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=22&location_ids=4342&section_ids=394%2C399%2C424%2C425%2C434%2C443%2C445%2C446%2C459%2C509%2C525%2C537%2C539%2C548%2C557&p[413]=1574,1575,1576,1579",2026-01-24T20:20:09.458545
