id,,url,title,location,description,price,photos,main_photo,is_favorite,reference_number,contact_info,price_per_m2,floor,is_top_ad
1547136,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-64m2-sofiya-zhk.-ovcha-kupel/as1547136,"Двустаен, 64m²","жк. Овча Купел, София",Тухла,"{'value': '129,000', 'currency': 'EUR', 'price_per_square_meter': '2,015 EUR/m²'}","['https://homes.bg/2024-10-09_2/111556371', 'https://homes.bg/2024-10-09_2/111556372', 'https://homes.bg/2024-10-09_2/111556373', 'https://homes.bg/2024-10-09_2/111556374']",https://homes.bg/2024-10-09_2/111556371,False,,,,,
1587341,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-131m2-sofiya-zhk.-ovcha-kupel/as1587341,"Четиристаен, 131m²","жк. Овча Купел, София","Тухла, Електричество","{'value': '240,000', 'currency': 'EUR', 'price_per_square_meter': '1,832 EUR/m²'}","['https://homes.bg/2024-09-12_2/111206491', 'https://homes.bg/2024-09-12_2/111206492']",https://homes.bg/2024-09-12_2/111206491,False,,,,,
1509025,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-132m2-sofiya-zhk.-ovcha-kupel/as1509025,"Четиристаен, 132m²","жк. Овча Купел, София",Тухла,"{'value': '187,900', 'currency': 'EUR', 'price_per_square_meter': '1,423 EUR/m²'}","['https://homes.bg/2024-12-06_2/112341763', 'https://homes.bg/2024-12-06_2/112341764']",https://homes.bg/2024-12-06_2/112341763,False,,,,,
1474402,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-103m2-sofiya-zhk.-ovcha-kupel/as1474402,"Тристаен, 103m²","жк. Овча Купел, София",Тухла,"{'value': '188,042', 'currency': 'EUR', 'price_per_square_meter': '1,825 EUR/m²'}","['https://homes.bg/2024-11-15_2/112061929', 'https://homes.bg/2024-11-15_2/112061930']",https://homes.bg/2024-11-15_2/112061929,False,,,,,
1471457,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-66m2-sofiya-zhk.-ovcha-kupel/as1471457,"Двустаен, 66m²","жк. Овча Купел, София",Тухла,"{'value': '135,800', 'currency': 'EUR', 'price_per_square_meter': '2,057 EUR/m²'}",['https://homes.bg/2024-03-30_2/109036029'],https://homes.bg/2024-03-30_2/109036029,False,,,,,
1555165,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-97m2-sofiya-zhk.-ovcha-kupel/as1555165,"Тристаен, 97m²","жк. Овча Купел, София","Тухла, Необзаведен, Локално отопление","{'value': '175,000', 'currency': 'EUR', 'price_per_square_meter': '1,804 EUR/m²'}","['https://homes.bg/2024-12-23_2/112535535', 'https://homes.bg/2024-12-23_2/112535536', 'https://homes.bg/2024-12-23_2/112535537']",https://homes.bg/2024-12-23_2/112535535,False,,,,,
1563211,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-89m2-sofiya-zhk.-ovcha-kupel/as1563211,"Тристаен, 89m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '173,106', 'currency': 'EUR', 'price_per_square_meter': '1,945 EUR/m²'}",['https://homes.bg/2024-04-26_1/109420917'],https://homes.bg/2024-04-26_1/109420917,False,,,,,
1602600,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-49m2-sofiya-zhk.-ovcha-kupel/as1602600,"Двустаен, 49m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '103,000', 'currency': 'EUR', 'price_per_square_meter': '2,102 EUR/m²'}","['https://homes.bg/2024-12-06_1/112340226', 'https://homes.bg/2024-12-06_1/112340227', 'https://homes.bg/2024-12-06_1/112340228', 'https://homes.bg/2024-12-06_1/112340229', 'https://homes.bg/2024-12-06_1/112340230', 'https://homes.bg/2024-12-06_1/112340231', 'https://homes.bg/2024-12-06_1/112340232', 'https://homes.bg/2024-12-06_1/112340233', 'https://homes.bg/2024-12-06_1/112340234', 'https://homes.bg/2024-12-06_1/112340235']",https://homes.bg/2024-12-06_1/112340226,False,,,,,
1561988,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-133m2-sofiya-zhk.-ovcha-kupel/as1561988,"Тристаен, 133m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '244,901', 'currency': 'EUR', 'price_per_square_meter': '1,841 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507611', 'https://homes.bg/2024-12-20_2/112507612']",https://homes.bg/2024-12-20_2/112507611,False,,,,,
1561994,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-122m2-sofiya-zhk.-ovcha-kupel/as1561994,"Тристаен, 122m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '224,522', 'currency': 'EUR', 'price_per_square_meter': '1,840 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507613', 'https://homes.bg/2024-12-20_2/112507614']",https://homes.bg/2024-12-20_2/112507613,False,,,,,
1561987,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-63m2-sofiya-zhk.-ovcha-kupel/as1561987,"Двустаен, 63m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '116,852', 'currency': 'EUR', 'price_per_square_meter': '1,854 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507609', 'https://homes.bg/2024-12-20_2/112507610']",https://homes.bg/2024-12-20_2/112507609,False,,,,,
1561997,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-116m2-sofiya-zhk.-ovcha-kupel/as1561997,"Тристаен, 116m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '214,013', 'currency': 'EUR', 'price_per_square_meter': '1,844 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507615', 'https://homes.bg/2024-12-20_2/112507616']",https://homes.bg/2024-12-20_2/112507615,False,,,,,
1561977,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-82m2-sofiya-zhk.-ovcha-kupel/as1561977,"Двустаен, 82m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '150,737', 'currency': 'EUR', 'price_per_square_meter': '1,838 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507601', 'https://homes.bg/2024-12-20_2/112507602']",https://homes.bg/2024-12-20_2/112507601,False,,,,,
1561979,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-63m2-sofiya-zhk.-ovcha-kupel/as1561979,"Двустаен, 63m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '116,852', 'currency': 'EUR', 'price_per_square_meter': '1,854 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507603', 'https://homes.bg/2024-12-20_2/112507604']",https://homes.bg/2024-12-20_2/112507603,False,,,,,
1561985,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-82m2-sofiya-zhk.-ovcha-kupel/as1561985,"Двустаен, 82m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '150,737', 'currency': 'EUR', 'price_per_square_meter': '1,838 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507607', 'https://homes.bg/2024-12-20_2/112507608']",https://homes.bg/2024-12-20_2/112507607,False,,,,,
1561981,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-133m2-sofiya-zhk.-ovcha-kupel/as1561981,"Тристаен, 133m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '244,901', 'currency': 'EUR', 'price_per_square_meter': '1,841 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507605', 'https://homes.bg/2024-12-20_2/112507606']",https://homes.bg/2024-12-20_2/112507605,False,,,,,
1561973,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-133m2-sofiya-zhk.-ovcha-kupel/as1561973,"Тристаен, 133m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '244,901', 'currency': 'EUR', 'price_per_square_meter': '1,841 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507597', 'https://homes.bg/2024-12-20_2/112507598']",https://homes.bg/2024-12-20_2/112507597,False,,,,,
1561972,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-67m2-sofiya-zhk.-ovcha-kupel/as1561972,"Двустаен, 67m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '124,783', 'currency': 'EUR', 'price_per_square_meter': '1,862 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507595', 'https://homes.bg/2024-12-20_2/112507596']",https://homes.bg/2024-12-20_2/112507595,False,,,,,
1561974,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-76m2-sofiya-zhk.-ovcha-kupel/as1561974,"Двустаен, 76m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '141,431', 'currency': 'EUR', 'price_per_square_meter': '1,860 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507599', 'https://homes.bg/2024-12-20_2/112507600']",https://homes.bg/2024-12-20_2/112507599,False,,,,,
1561971,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-63m2-sofiya-zhk.-ovcha-kupel/as1561971,"Двустаен, 63m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '116,852', 'currency': 'EUR', 'price_per_square_meter': '1,854 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507593', 'https://homes.bg/2024-12-20_2/112507594']",https://homes.bg/2024-12-20_2/112507593,False,,,,,
1561970,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-62m2-sofiya-zhk.-ovcha-kupel/as1561970,"Двустаен, 62m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '114,741', 'currency': 'EUR', 'price_per_square_meter': '1,850 EUR/m²'}","['https://homes.bg/2024-12-20_2/112507591', 'https://homes.bg/2024-12-20_2/112507592']",https://homes.bg/2024-12-20_2/112507591,False,,,,,
1603682,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-70m2-sofiya-zhk.-ovcha-kupel/as1603682,"Двустаен, 70m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '145,000', 'currency': 'EUR', 'price_per_square_meter': '2,071 EUR/m²'}","['https://homes.bg/2024-12-20_2/112505531', 'https://homes.bg/2024-12-20_2/112505532', 'https://homes.bg/2024-12-20_2/112505533', 'https://homes.bg/2024-12-20_2/112505534', 'https://homes.bg/2024-12-20_2/112505535', 'https://homes.bg/2024-12-20_2/112505536']",https://homes.bg/2024-12-20_2/112505531,False,,,,,
1575136,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-66m2-sofiya-zhk.-ovcha-kupel/as1575136,"Двустаен, 66m²","жк. Овча Купел, София","Тухла, Необзаведен, Локално отопление","{'value': '126,672', 'currency': 'EUR', 'price_per_square_meter': '1,919 EUR/m²'}","['https://homes.bg/2024-11-06_2/111935393', 'https://homes.bg/2024-12-20_2/112505049', 'https://homes.bg/2024-07-02_1/110249179', 'https://homes.bg/2024-07-02_1/110249180', 'https://homes.bg/2024-07-02_1/110249181']",https://homes.bg/2024-11-06_2/111935393,False,,,,,
1531155,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-115m2-sofiya-zhk.-ovcha-kupel/as1531155,"Тристаен, 115m²","жк. Овча Купел, София",Тухла,"{'value': '175,000', 'currency': 'EUR', 'price_per_square_meter': '1,521 EUR/m²'}","['https://homes.bg/2024-08-30_1/111050349', 'https://homes.bg/2024-08-30_1/111050350', 'https://homes.bg/2024-08-30_1/111050351', 'https://homes.bg/2024-08-30_1/111050352', 'https://homes.bg/2024-08-30_1/111050353', 'https://homes.bg/2024-08-30_1/111050354', 'https://homes.bg/2024-08-30_1/111050355', 'https://homes.bg/2024-08-30_1/111050356', 'https://homes.bg/2024-08-30_1/111050357', 'https://homes.bg/2024-08-30_1/111050358']",https://homes.bg/2024-08-30_1/111050349,False,,,,,
1548995,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-93m2-sofiya-zhk.-ovcha-kupel/as1548995,"Тристаен, 93m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '155,000', 'currency': 'EUR', 'price_per_square_meter': '1,666 EUR/m²'}","['https://homes.bg/2024-02-20_1/108436271', 'https://homes.bg/2024-02-20_1/108436272', 'https://homes.bg/2024-02-20_1/108436273', 'https://homes.bg/2024-02-20_1/108436274', 'https://homes.bg/2024-02-20_1/108436275', 'https://homes.bg/2024-02-20_1/108436276', 'https://homes.bg/2024-02-20_1/108436277', 'https://homes.bg/2024-02-20_1/108436278', 'https://homes.bg/2024-02-20_1/108436279', 'https://homes.bg/2024-02-20_1/108436280']",https://homes.bg/2024-02-20_1/108436271,False,,,,,
1603892,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-102m2-sofiya-zhk.-ovcha-kupel/as1603892,"Тристаен, 102m²","жк. Овча Купел, София","Тухла, Полуобзаведен, Електричество","{'value': '289,000', 'currency': 'EUR', 'price_per_square_meter': '2,833 EUR/m²'}","['https://homes.bg/2024-12-19_2/112500343', 'https://homes.bg/2024-12-19_2/112500344', 'https://homes.bg/2024-12-19_2/112500345', 'https://homes.bg/2024-12-19_2/112500346', 'https://homes.bg/2024-12-19_2/112500347', 'https://homes.bg/2024-12-19_2/112500348', 'https://homes.bg/2024-12-19_2/112500349', 'https://homes.bg/2024-12-19_2/112500350', 'https://homes.bg/2024-12-19_2/112500351', 'https://homes.bg/2024-12-19_2/112500352']",https://homes.bg/2024-12-19_2/112500343,False,,,,,
1602870,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-155m2-sofiya-zhk.-ovcha-kupel/as1602870,"Тристаен, 155m²","жк. Овча Купел, София","Тухла, Обзаведен, Електричество","{'value': '350,000', 'currency': 'EUR', 'price_per_square_meter': '2,258 EUR/m²'}","['https://homes.bg/2024-12-19_2/112492145', 'https://homes.bg/2024-12-19_2/112492146', 'https://homes.bg/2024-12-19_2/112492147', 'https://homes.bg/2024-12-19_2/112492148', 'https://homes.bg/2024-12-19_2/112492149', 'https://homes.bg/2024-12-19_2/112492150', 'https://homes.bg/2024-12-19_2/112492151', 'https://homes.bg/2024-12-19_2/112492152', 'https://homes.bg/2024-12-19_2/112492153', 'https://homes.bg/2024-12-19_2/112492154']",https://homes.bg/2024-12-19_2/112492145,False,,,,,
1561952,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-89m2-sofiya-zhk.-ovcha-kupel/as1561952,"Двустаен, 89m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '163,554', 'currency': 'EUR', 'price_per_square_meter': '1,837 EUR/m²'}","['https://homes.bg/2024-12-19_2/112496788', 'https://homes.bg/2024-12-19_2/112496789']",https://homes.bg/2024-12-19_2/112496788,False,,,,,
1561958,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-89m2-sofiya-zhk.-ovcha-kupel/as1561958,"Двустаен, 89m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '163,554', 'currency': 'EUR', 'price_per_square_meter': '1,837 EUR/m²'}","['https://homes.bg/2024-12-19_2/112496794', 'https://homes.bg/2024-12-19_2/112496795']",https://homes.bg/2024-12-19_2/112496794,False,,,,,
1561962,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-zhk.-ovcha-kupel/as1561962,"Двустаен, 65m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '121,198', 'currency': 'EUR', 'price_per_square_meter': '1,864 EUR/m²'}","['https://homes.bg/2024-12-19_2/112496798', 'https://homes.bg/2024-12-19_2/112496799']",https://homes.bg/2024-12-19_2/112496798,False,,,,,
1561961,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-123m2-sofiya-zhk.-ovcha-kupel/as1561961,"Тристаен, 123m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '227,124', 'currency': 'EUR', 'price_per_square_meter': '1,846 EUR/m²'}","['https://homes.bg/2024-12-19_2/112496796', 'https://homes.bg/2024-12-19_2/112496797']",https://homes.bg/2024-12-19_2/112496796,False,,,,,
1561965,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-123m2-sofiya-zhk.-ovcha-kupel/as1561965,"Тристаен, 123m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '227,124', 'currency': 'EUR', 'price_per_square_meter': '1,846 EUR/m²'}","['https://homes.bg/2024-12-19_2/112496802', 'https://homes.bg/2024-12-19_2/112496803']",https://homes.bg/2024-12-19_2/112496802,False,,,,,
1561951,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-64m2-sofiya-zhk.-ovcha-kupel/as1561951,"Двустаен, 64m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '118,056', 'currency': 'EUR', 'price_per_square_meter': '1,844 EUR/m²'}","['https://homes.bg/2024-12-19_2/112496786', 'https://homes.bg/2024-12-19_2/112496787']",https://homes.bg/2024-12-19_2/112496786,False,,,,,
1561954,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-78m2-sofiya-zhk.-ovcha-kupel/as1561954,"Двустаен, 78m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '143,493', 'currency': 'EUR', 'price_per_square_meter': '1,839 EUR/m²'}","['https://homes.bg/2024-12-19_2/112496790', 'https://homes.bg/2024-12-19_2/112496791']",https://homes.bg/2024-12-19_2/112496790,False,,,,,
1561956,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-zhk.-ovcha-kupel/as1561956,"Двустаен, 65m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '121,198', 'currency': 'EUR', 'price_per_square_meter': '1,864 EUR/m²'}","['https://homes.bg/2024-12-19_2/112496792', 'https://homes.bg/2024-12-19_2/112496793']",https://homes.bg/2024-12-19_2/112496792,False,,,,,
1561963,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-64m2-sofiya-zhk.-ovcha-kupel/as1561963,"Двустаен, 64m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '118,056', 'currency': 'EUR', 'price_per_square_meter': '1,844 EUR/m²'}","['https://homes.bg/2024-12-19_2/112496800', 'https://homes.bg/2024-12-19_2/112496801']",https://homes.bg/2024-12-19_2/112496800,False,,,,,
1561966,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-zhk.-ovcha-kupel/as1561966,"Двустаен, 65m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '121,198', 'currency': 'EUR', 'price_per_square_meter': '1,864 EUR/m²'}","['https://homes.bg/2024-12-19_2/112496804', 'https://homes.bg/2024-12-19_2/112496805']",https://homes.bg/2024-12-19_2/112496804,False,,,,,
1561969,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-59m2-sofiya-zhk.-ovcha-kupel/as1561969,"Двустаен, 59m²","жк. Овча Купел, София","Тухла, Необзаведен","{'value': '110,026', 'currency': 'EUR', 'price_per_square_meter': '1,864 EUR/m²'}","['https://homes.bg/2024-12-19_2/112496806', 'https://homes.bg/2024-12-19_2/112496807']",https://homes.bg/2024-12-19_2/112496806,False,,,,,
