price_text,title,location,size_text,description,details_url,ref_no,agency_name,num_photos,total_offers,time,search_url,scraped_at
179 995€,Южен двустаен апартамент на ПРОМО цена в кв. Манастирски ливади,"гр. София,кв. ""Манастирски ливади""","(2 850€/м2)(5 574,66лв./м2)Площ: 63.15 м2Етаж: 4","Предлагаме изключително атрактивен изцяло южен двустаен апартамент с неповторима гледка към Витоша и Копитото, разположен в една от най-търсените и динамично развиващи се зони на София – кв. Манастирски ливади.

Жилището се отличава с функционално и удобно разпределение,",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-89107-dvustaen-apartament-za-prodajba-v-sofiya.html,,Кирил Календерски,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:13:57.602924
179 995€,Двустаен апартамент на промоционална цена в кв. Манастирски ливади,"гр. София,кв. ""Манастирски ливади""","(2 850€/м2)(5 574,66лв./м2)Площ: 63.15 м2Етаж: 3","Изключително атрактивен двустаен апартамент, намален от 202 080 евро (395 234,13 лв.) на ПРОМОЦИОНАЛНА ЦЕНА от 179 995 евро (352 039,62 лв.). Това е рядка възможност да придобиете имот от висок клас в един от предпочитаните южни квартали на София.

Апартаментът е с изцяло южно",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-89108-dvustaen-apartament-za-prodajba-v-sofiya.html,,Кирил Календерски,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:13:57.606099
311 552€,Светъл тристаен апартамент в кв. Манастирски ливади,"гр. София,кв. ""Манастирски ливади""","(3 200€/м2)(6 258,66лв./м2)Площ: 97.36 м2Етаж: 3","Представяме ви светъл и просторен тристаен апартамент, разположен в един от най-предпочитаните и динамично развиващи се райони на София – кв. Манастирски ливади. Имотът съчетава функционално разпределение, висок клас строителство и локация с отличен потенциал както за лично",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-89109-tristaen-apartament-za-prodajba-v-sofiya.html,,Кирил Календерски,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:13:57.609180
338 144€,Южен голям тристаен апартамент в кв. Манастирски ливади,"гр. София,кв. ""Манастирски ливади""","(3 200€/м2)(6 258,66лв./м2)Площ: 105.67 м2Етаж: 3","Представяме ви просторен и изключително светъл тристаен апартамент, разположен в една от най-предпочитаните и динамично развиващи се зони на София – кв. Манастирски ливади.

Жилището впечатлява с функционално и широко разпределение, включващо голямо входно антре, просторен хол",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-89110-tristaen-apartament-za-prodajba-v-sofiya.html,,Кирил Календерски,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:13:57.612399
178 000€,Светъл двустаен апартамент с отлична локация близо до НСА – кв. Малинова долина,"гр. София,кв. ""Малинова долина""","(2 782€/м2)(5 441,35лв./м2)Площ: 63.98 м2Етаж: 5","Двустаен апартамент в модерна нова сграда, разположен в кв. Малинова долина – район, който през последните години се утвърди като един от най-желаните за инвестиране. Комбинацията от спокойна жилищна среда, близост до образователни и спортни институции и бърз достъп до ключови",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-89111-dvustaen-apartament-za-prodajba-v-sofiya.html,,Кирил Календерски,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:13:57.615596
234 000€,Тристаен апартамент с голям двор в кв. Малинова Долина,"гр. София,кв. ""Малинова долина""","(2 464€/м2)(4 818,53лв./м2)Площ: 94.98 м2Етаж: 1","Представяме изключително атрактивен тристаен апартамент, разположен в модерна и отлично позиционирана нова сграда в кв. Малинова долина – един от най-перспективните и предпочитани райони на София. Имотът е подходящ както за комфортен семеен дом, така и за инвестиция с дългосрочна",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-89112-tristaen-apartament-za-prodajba-v-sofiya.html,,Кирил Календерски,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:13:57.618679
180 000€,Двустаен апартамент на промоционална цена в кв. Манастирски ливади,"гр. София,кв. ""Манастирски ливади""","(2 763€/м2)(5 403,67лв./м2)Площ: 65.15 м2Етаж: 3","Предлагаме на вниманието ви изключително атрактивен двустаен апартамент, част от модерен жилищен проект с доказан инвеститор, съвременна архитектура и отлична локация. Имотът е изцяло с южно изложение и разкрива впечатляваща панорама към Витоша и Копитото.

Апартаментът (обща",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-89115-dvustaen-apartament-za-prodajba-v-sofiya.html,,Савина Божилова,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:13:57.621757
135 000€,Новопостроен двустаен апартамент в сграда с Акт 16,"гр. София,кв. ""Витоша""","(2 570€/м2)(5 026,40лв./м2)Площ: 52.53 м2Етаж: 5","Представяме Ви нов двустаен апартамент, разположен в предпочитан и добре развит район, в новопостроена тухлена сграда с Акт 16 от 2025 г. Имотът съчетава модерно строителство, функционално разпределение и отлична локация с бърза връзка към основни пътни артерии, което го прави",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-88958-dvustaen-apartament-za-prodajba-v-sofiya.html,,Николай Попов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:00.353985
237 000€,Двустаен апартамент с панорамна гледка до бъдеща метростанция,гр. София,"(2 756€/м2)(5 389,90лв./м2)Площ: 86.00 м2Етаж: 9","Предлагаме за продажба двустаен апартамент с панорамна гледка, разположен в сърцето на Студентски град, на изключително комуникативна и перспективна локация – непосредствено до бъдещата метростанция на бул. „Симеоновско шосе“ и ул. „Проф. д-р Иван Странски“.

Районът е в",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-88949-dvustaen-apartament-za-prodajba-v-sofiya.html,,Кирил Календерски,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:00.357103
115 000€,Напълно обзаведено студио в кв. Витоша,"гр. София,кв. ""Витоша""","(3 165€/м2)(6 189,34лв./м2)Площ: 36.34 м2Етаж: 1","Предлагаме за продажба стилно студио на две нива, разположено в престижния затворен комплекс Модера Резидънс/Modera Residence, в кв. Витоша, в близост до ключовия бул. Симеоновско шосе. Имотът е отличен избор както за лично ползване, така и за инвестиция с цел отдаване под",https://www.bulgarianproperties.bg/imoti-ednostayni-apartamenti/imot-88954-ednostaen-apartament-za-prodajba-v-sofiya.html,,Николай Попов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:00.360804
450 000€,Прекрасен напълно обзаведен мезонет в кв. Бъкстон с впечатляваща гледка към Витоша и града,"гр. София,кв. ""Бъкстон""","(2 123€/м2)(4 151,53лв./м2)Площ: 212.00 м2Етаж: 5","Представяме ви изключителен напълно обзаведен мезонет в кв. Бъкстон, предлагащ съчетание от простор, стил и невероятни панорамни гледки към Витоша и София. Имотът е разположен на юг-север, което осигурява максимална светлина и уют през целия ден. Това е дом, който съчетава",https://www.bulgarianproperties.bg/imoti-mezoneti/imot-86115-mezonet-za-prodajba-v-sofiya.html,,инж. Даниела Тотева,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:00.364009
567 630€,Пентхаус в модерна 7-етажна сграда с Акт 16 в централен район на София,"гр. София,кв. ""Център""","(4 500€/м2)(8 801,24лв./м2)Площ: 126.14 м2Етаж: 7","Представяме ви ексклузивен тристаен апартамент в престижна сграда, финалист в конкурса ""Сграда на годината 2024"". С уникален дизайн, първокласна архитектура и отлична локация, този имот съчетава лукс и удобство за съвременния живот.

Самостоятелен апартамент, заемащ целия етаж",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-86211-tristaen-apartament-za-prodajba-v-sofiya.html,,Магдалена Цоклинова,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:00.367352
800 000€,Прекрасен мезонет в кв. Лозенец с просторна гледка към Южен парк,"гр. София,кв. ""Лозенец""","(3 704€/м2)(7 243,81лв./м2)Площ: 216.00 м2Етаж: 8","Чудесен дом на метри от Южен парк в престижен район на квартал Лозенец, в близост до  бул. Aрсеналски и плувен басейн „Спартак“. Просторният мезонет със светла жилищна среда, предлага прекрасни панорами към парка и Витоша планина. 

Жилището е част от качествена, добре",https://www.bulgarianproperties.bg/imoti-mezoneti/imot-62191-mezonet-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:00.370447
125 000€,Едностаен апартамент с отделна кухня в сърцето на София,"гр. София,кв. ""Център""","(2 941€/м2)(5 752,44лв./м2)Площ: 42.50 м2Партер","Едностаен апартамент с отделна кухня и топ локация в сърцето на София, между бул. Сливница, бул. Васил Левски, бул. Княз Александър Дондуков и ул. Георги Сава Раковски, до Софийска опера и балет, Национална Художествена Академия, с пешеходен достъп до топ центъра на града, до",https://www.bulgarianproperties.bg/imoti-ednostayni-apartamenti/imot-88544-ednostaen-apartament-za-prodajba-v-sofiya.html,,Иванка Стойкова,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:00.373689
1 050 000€,Изключително луксозен апартамент с три подземни гаража в елитния квартал Лозенец,"гр. София,кв. ""Лозенец""","(3 849€/м2)(7 528,21лв./м2)Площ: 272.79 м2Етаж: 4","Представяме на вашето внимание уникален по своя мащаб, разкош и детайл имот – луксозен апартамент в сърцето на кв. Лозенец, заемащ целия четвърти етаж от представителна жилищна сграда с Разрешение за ползване от 2001 г.

Общата застроена площ е 272,79 кв.м, като имотът",https://www.bulgarianproperties.bg/imoti-chetiristayni-apartamenti/imot-88883-chetiristaen-apartament-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:00.377376
